11,2,21,59,62,68,10,32,12,55,66,68
34,6,32,59,54,68,20,0,16,56,44,68
5,1,6,47,65,68,13,0,24,57,53,68
29,36,5,48,47,68,36,10,1,55,65,68
0,6,1,66,62,68,35,5,1,45,50,68
7,27,11,63,43,68,33,21,1,43,62,68
7,16,34,46,63,68,33,14,28,53,67,68
8,10,35,40,56,68,35,8,14,61,67,68
18,7,2,46,64,68,10,11,32,55,60,68
35,29,30,59,60,68,17,5,31,55,56,68
11,21,22,45,49,68,21,35,18,46,56,68
36,9,36,51,44,68,35,3,25,57,64,68
2,12,8,43,44,68,12,3,16,60,58,68
14,9,10,46,39,68,13,8,29,40,61,68
38,35,4,50,46,68,14,26,30,64,44,68
34,29,9,44,59,68,17,31,9,40,65,68
8,29,24,54,53,68,17,20,35,51,52,68
14,38,36,63,55,68,26,28,2,43,54,68
0,20,10,47,63,68,23,13,4,59,49,68
28,14,2,56,48,68,1,31,26,47,50,68
10,15,32,41,53,68,20,19,21,50,55,68
2,35,33,42,46,68,1,9,1,53,56,68
32,18,32,59,55,68,16,17,26,53,56,68
12,29,20,55,40,68,16,23,28,49,48,68
31,30,22,51,55,68,30,26,1,50,47,68
9,33,22,46,61,68,31,36,16,61,53,68
37,0,18,61,49,68,34,30,6,59,63,68
2,22,1,56,43,68,32,14,21,50,65,68
36,10,5,64,48,68,17,26,19,66,47,68
9,20,21,53,61,68,38,14,3,50,43,68
16,33,36,51,55,68,34,8,10,48,41,68
33,26,6,39,65,68,23,0,27,66,67,68
19,30,19,45,43,68,25,8,12,44,52,68
13,35,8,56,60,68,30,21,22,42,51,68
0,1,37,51,52,68,32,7,4,57,58,68
9,22,21,55,53,68,37,27,11,64,51,68
22,24,18,45,53,68,32,31,13,59,41,68
18,9,32,53,45,68,32,20,31,45,49,68
32,17,7,42,63,68,35,1,3,58,52,68
18,24,33,44,59,68,11,16,27,56,51,68
19,4,29,60,48,68,35,1,35,61,41,68
5,38,4,46,54,68,36,1,7,65,39,68
11,15,19,62,60,68,17,6,11,58,53,68
6,38,17,50,54,68,38,5,19,60,44,68
2,11,38,62,55,68,1,13,23,60,63,68
3,34,13,59,60,68,10,2,12,64,40,68
11,10,9,64,65,68,23,0,16,60,43,68
31,34,13,55,52,68,8,27,8,56,64,68
4,7,36,64,51,68,35,34,8,59,41,68
19,30,7,42,41,68,35,34,5,51,64,68
21,30,7,59,67,68,3,28,22,41,39,68
33,0,18,47,48,68,10,36,23,60,48,68
19,37,27,57,58,68,21,35,38,39,44,68
19,7,17,58,48,68,38,10,34,49,48,68
33,19,21,67,43,68,30,25,26,58,52,68
25,22,6,54,42,68,35,18,23,45,39,68
30,27,18,39,47,68,34,31,38,44,67,68
12,22,25,46,65,68,23,5,24,43,59,68
33,15,37,60,62,68,23,13,32,61,53,68
12,30,16,61,66,68,0,38,2,49,50,68
34,21,7,45,50,68,16,17,27,58,50,68
17,15,2,56,48,68,31,0,5,55,64,68
20,34,30,48,49,68,26,31,3,66,55,68
5,26,32,66,59,68,30,27,35,47,67,68
3,25,4,63,50,68,35,10,11,56,64,68
23,28,5,51,53,68,35,36,8,60,59,68
11,28,27,59,52,68,8,26,37,61,65,68
17,27,29,53,41,68,31,10,30,65,58,68
1,24,3,42,47,68,37,28,15,61,48,68
5,38,21,55,54,68,8,12,18,39,52,68
23,0,27,50,49,68,32,33,13,52,63,68
27,4,12,44,43,68,8,36,25,64,41,68
34,23,37,56,52,68,11,37,17,45,43,68
37,3,38,50,54,68,25,30,19,52,39,68
14,7,6,41,51,68,36,8,34,51,61,68
28,23,38,51,49,68,34,29,9,51,63,68
12,7,22,55,50,68,10,4,12,50,45,68
16,37,35,62,59,68,14,17,25,58,53,68
9,30,32,44,67,68,18,37,17,39,47,68
21,19,4,59,61,68,33,10,11,66,49,68
2,22,28,48,50,68,7,35,18,40,61,68
24,2,28,43,44,68,35,11,2,46,48,68
26,32,27,50,51,68,26,32,28,47,50,68
29,31,10,50,65,68,30,25,12,59,53,68
16,34,3,57,56,68,29,1,13,55,65,68
19,31,35,39,65,68,11,31,1,57,40,68
23,30,33,51,56,68,28,5,7,42,52,68
0,19,0,52,44,68,33,6,32,46,57,68
26,17,5,51,53,68,14,20,15,43,67,68
16,14,20,64,60,68,5,23,27,58,50,68
6,26,29,40,58,68,3,26,31,44,51,68
20,15,26,40,44,68,34,13,3,60,54,68
17,27,26,67,66,68,34,7,27,67,42,68
23,19,11,54,62,68,35,36,31,60,54,68
36,13,16,39,60,68,27,23,14,40,57,68
37,28,1,55,40,68,29,11,27,55,54,68
31,1,25,45,61,68,26,28,13,54,41,68
9,28,22,46,49,68,10,30,19,40,67,68
2,32,11,52,54,68,23,1,25,60,43,68
18,9,13,45,51,68,23,20,1,51,48,68
18,10,21,61,64,68,14,20,34,50,42,68
15,32,3,42,60,68,10,35,20,45,62,68
10,17,19,56,66,68,5,15,37,59,63,68
33,22,31,50,61,68,24,35,25,40,64,68
0,24,31,50,43,68,4,6,3,61,58,68
36,24,0,64,46,68,26,14,28,51,43,68
27,7,25,59,60,68,37,30,31,39,61,68
34,37,30,59,65,68,7,8,32,57,46,68
14,37,5,44,67,68,9,33,31,54,57,68
27,18,37,43,47,68,35,13,10,54,41,68
13,8,1,63,57,68,20,24,38,58,61,68
11,33,14,44,47,68,12,10,32,46,57,68
4,1,5,59,48,68,30,24,5,41,54,68
10,24,34,61,44,68,10,3,30,42,45,68
15,1,31,62,40,68,16,14,34,47,54,68
11,8,16,62,40,68,8,7,36,50,57,68
11,5,18,42,61,68,36,19,31,62,47,68
33,5,8,44,58,68,30,3,9,42,57,68
18,38,35,45,50,68,34,16,1,45,41,68
16,2,12,56,55,68,38,36,17,53,60,68
26,19,0,49,47,68,38,8,6,52,66,68
21,26,31,55,60,68,1,8,37,41,60,68
30,20,4,51,55,68,17,14,17,51,61,68
29,25,12,62,54,68,8,31,7,40,47,68
35,3,6,58,55,68,38,9,7,66,65,68
7,5,20,54,48,68,18,22,18,40,47,68
5,24,35,46,43,68,11,16,12,62,45,68
24,20,17,66,46,68,21,30,24,63,45,68
26,21,7,52,62,68,29,8,29,42,57,68
21,10,6,54,60,68,35,12,2,61,67,68
14,4,3,51,66,68,7,4,25,55,50,68
21,17,2,51,41,68,33,8,27,59,41,68
6,4,14,45,57,68,26,6,19,64,43,68
15,28,20,45,41,68,32,22,13,62,64,68
28,15,4,51,53,68,1,35,29,44,48,68
5,37,21,59,49,68,35,9,4,47,66,68
25,9,38,62,45,68,25,31,22,61,56,68
2,5,10,56,59,68,32,22,2,39,43,68
10,1,17,50,57,68,17,3,34,43,62,68
0,7,35,62,39,68,21,35,16,52,42,68
28,2,22,59,42,68,35,18,22,61,52,68
30,25,23,58,44,68,35,18,38,52,66,68
2,21,15,60,43,68,18,1,15,55,44,68
2,29,6,42,47,68,15,1,33,45,47,68
2,36,11,63,47,68,37,2,20,45,63,68
37,3,35,41,59,68,15,5,20,42,50,68
33,18,24,42,44,68,11,37,22,40,55,68
1,4,1,44,58,68,25,33,28,66,46,68
18,13,36,44,42,68,24,17,25,44,51,68
26,30,14,57,39,68,18,17,2,46,56,68
17,27,18,59,66,68,4,35,34,61,65,68
10,7,19,64,67,68,30,27,17,50,43,68
30,24,13,56,57,68,26,13,34,47,42,68
20,1,3,39,63,68,37,17,30,56,57,68
33,31,10,46,56,68,17,30,24,46,65,68
7,36,20,45,50,68,9,20,30,54,60,68
4,1,8,59,65,68,10,36,26,60,54,68
22,1,25,55,49,68,31,6,2,43,57,68
2,23,26,61,58,68,34,23,26,64,53,68
19,21,16,48,66,68,30,28,20,39,50,68
1,5,4,56,64,68,30,29,14,57,64,68
25,36,24,46,66,68,20,0,3,58,40,68
0,23,3,51,46,68,18,5,29,66,67,68
28,14,31,46,59,68,18,20,13,64,45,68
31,8,37,46,60,68,38,23,38,65,57,68
30,6,7,61,66,68,7,19,7,67,44,68
7,8,13,58,51,68,32,7,35,61,39,68
25,31,3,40,41,68,10,1,32,41,59,68
32,11,19,64,55,68,9,20,26,43,42,68
7,6,36,63,53,68,34,13,34,64,43,68
31,33,18,52,45,68,3,29,26,51,50,68
30,38,8,65,43,68,15,7,6,58,46,68
30,22,4,64,45,68,7,37,9,51,53,68
24,36,25,55,39,68,16,7,36,60,51,68
35,11,10,46,61,68,18,22,27,55,52,68
35,29,18,46,40,68,32,29,38,50,60,68
4,18,4,51,54,68,34,3,10,46,59,68
38,11,37,40,61,68,10,12,36,64,39,68
30,3,20,67,42,68,8,14,24,47,54,68
18,36,34,57,63,68,30,36,19,51,61,68
27,34,14,40,55,68,34,31,28,64,58,68
6,3,11,60,52,68,34,16,17,52,41,68
19,11,36,56,61,68,20,8,25,52,41,68
5,37,20,51,61,68,13,2,26,40,64,68
36,30,27,53,60,68,35,28,26,61,49,68
27,11,12,60,43,68,24,34,16,42,61,68
21,11,37,53,66,68,13,35,36,58,39,68
11,21,5,59,47,68,33,19,31,46,49,68
24,38,33,45,66,68,35,14,20,40,55,68
1,33,15,62,50,68,6,4,36,51,53,68
33,18,20,63,45,68,12,14,32,59,47,68
3,37,4,47,59,68,36,18,38,51,55,68
25,35,14,40,64,68,24,37,20,66,64,68
7,19,11,43,67,68,11,2,37,65,40,68
3,10,17,42,64,68,26,23,26,44,43,68
16,1,38,48,66,68,13,22,1,55,59,68
28,14,11,49,54,68,34,28,7,51,50,68
34,16,14,66,47,68,26,1,7,64,48,68
35,34,16,60,40,68,17,31,3,47,41,68
8,27,34,42,51,68,3,20,19,55,57,68
5,16,9,54,65,68,15,11,17,48,54,68
11,14,13,64,60,68,20,33,34,43,61,68
11,24,36,56,63,68,38,4,37,46,60,68
35,21,29,61,62,68,24,10,35,50,57,68
13,35,36,55,66,68,36,3,11,63,60,68
20,24,20,41,47,68,31,13,24,53,65,68
36,32,31,55,52,68,1,13,27,57,64,68
11,24,21,61,66,68,30,28,35,56,60,68
7,17,21,58,64,68,12,9,6,59,65,68
24,21,26,41,62,68,35,33,27,55,40,68
20,9,20,63,67,68,8,6,25,52,66,68
21,9,20,44,63,68,9,7,36,66,47,68
1,12,37,65,45,68,17,12,14,62,60,68
10,13,38,62,45,68,23,27,15,66,51,68
29,12,16,54,52,68,17,6,8,61,67,68
8,36,26,66,59,68,38,15,3,52,66,68
31,5,1,45,40,68,10,35,4,51,66,68
15,9,10,66,65,68,15,16,36,44,46,68
31,36,34,48,63,68,17,2,33,54,60,68
17,25,18,44,50,68,1,12,22,63,43,68
34,14,20,58,50,68,36,37,30,49,63,68
31,10,12,67,58,68,26,28,7,42,64,68
21,17,34,63,50,68,30,9,1,45,63,68
36,11,19,67,55,68,32,29,28,49,56,68
12,15,22,63,43,68,24,31,19,52,53,68
27,6,20,44,66,68,30,35,32,45,59,68
33,15,1,42,52,68,38,13,35,51,65,68
19,34,7,52,62,68,30,21,31,44,64,68
18,22,12,65,46,68,3,16,35,42,47,68
13,8,16,45,63,68,35,10,23,50,43,68
16,5,18,47,61,68,10,25,1,44,58,68
13,38,29,65,61,68,13,25,9,61,62,68
12,5,37,56,63,68,18,9,13,57,43,68
3,11,24,52,39,68,20,13,6,41,44,68
33,19,7,61,50,68,12,38,19,40,47,68
26,5,29,48,62,68,30,7,17,53,62,68
12,34,29,66,55,68,20,19,33,44,60,68
15,11,4,47,53,68,31,15,16,54,39,68
29,22,1,41,65,68,23,3,17,49,59,68
19,0,10,50,53,68,36,30,18,47,50,68
0,13,3,67,41,68,10,14,29,64,45,68
28,12,20,64,42,68,18,1,23,54,47,68
0,6,1,47,64,68,30,28,32,61,53,68
31,29,14,65,55,68,17,24,2,40,65,68
27,12,24,46,47,68,31,15,24,46,57,68
33,11,38,65,44,68,32,22,1,43,63,68
21,2,1,44,43,68,5,35,10,66,51,68
33,3,9,62,55,68,25,12,20,45,59,68
7,19,13,64,63,68,4,7,8,42,49,68
1,20,15,51,40,68,10,13,38,57,59,68
2,21,5,62,60,68,32,19,36,58,52,68
11,8,14,66,51,68,16,37,2,46,44,68
13,22,20,44,62,68,34,29,12,56,44,68
33,15,31,67,44,68,1,26,16,66,59,68
26,4,18,43,42,68,34,36,35,57,47,68
11,12,34,54,66,68,16,22,7,47,40,68
29,3,21,63,56,68,34,30,24,65,47,68
38,1,33,45,63,68,33,5,25,64,51,68
9,28,9,59,48,68,9,30,7,64,45,68
27,0,28,58,65,68,32,29,36,42,44,68
9,2,34,47,53,68,7,18,13,55,44,68
21,28,6,41,60,68,7,37,33,54,55,68
38,36,34,58,44,68,1,37,9,44,47,68
24,35,0,54,51,68,34,23,27,57,40,68
6,15,22,62,45,68,38,37,22,57,54,68
16,20,2,42,48,68,32,13,38,52,62,68
17,14,24,53,47,68,0,7,34,58,39,68
27,3,33,48,61,68,18,9,38,64,46,68
12,29,38,60,43,68,30,25,34,52,57,68
6,37,10,55,40,68,5,10,1,39,66,68
16,1,16,46,50,68,3,5,19,55,40,68
27,14,16,49,46,68,10,12,24,64,59,68
15,11,6,66,53,68,26,25,19,48,49,68
33,18,13,48,64,68,16,14,34,58,48,68
1,27,7,58,40,68,10,13,35,44,52,68
35,12,3,42,57,68,31,19,3,41,65,68
19,24,21,58,48,68,33,19,24,64,52,68
21,34,24,41,55,68,5,9,8,59,40,68
8,14,35,65,55,68,26,9,2,46,59,68
34,21,22,64,44,68,38,33,28,62,40,68
16,19,28,58,44,68,28,25,4,57,65,68
17,1,36,44,67,68,33,15,16,66,57,68
12,3,29,41,44,68,7,19,25,47,61,68
14,37,0,50,61,68,11,37,8,59,62,68
20,0,26,49,41,68,3,23,14,39,43,68
23,30,28,56,50,68,14,2,38,58,56,68
7,35,1,46,45,68,17,13,3,40,64,68
28,24,2,39,53,68,31,16,1,57,53,68
25,5,20,45,55,68,36,9,22,56,67,68
28,0,15,58,44,68,34,29,15,39,41,68
12,1,29,57,41,68,8,10,15,50,47,68
12,34,19,48,47,68,30,8,14,44,48,68
11,22,27,59,55,68,35,21,36,40,64,68
18,4,18,67,56,68,31,25,8,63,58,68
12,20,34,48,41,68,38,29,25,64,59,68
6,13,6,47,63,68,23,0,11,63,43,68
20,9,34,49,61,68,35,38,15,40,57,68
22,7,10,45,43,68,34,5,37,52,48,68
12,20,9,59,57,68,18,24,30,42,55,68
9,16,31,51,49,68,11,17,29,41,56,68
29,15,10,43,66,68,35,8,15,64,54,68
21,16,21,50,65,68,7,10,36,57,47,68
4,18,23,60,41,68,16,8,38,51,54,68
8,14,6,47,65,68,12,28,30,59,46,68
16,35,37,49,50,68,31,20,13,57,54,68
20,3,12,42,63,68,37,30,25,47,64,68
38,27,11,58,55,68,21,31,19,53,60,68
4,12,38,65,54,68,33,27,0,61,44,68
23,24,37,52,48,68,18,10,31,62,49,68
5,13,34,44,42,68,29,15,37,46,43,68
34,6,36,42,49,68,33,14,32,44,67,68
21,29,6,51,47,68,34,29,25,67,62,68
30,13,18,43,61,68,1,31,22,60,51,68
11,5,16,39,44,68,14,18,8,44,63,68
20,16,20,44,62,68,12,18,22,64,57,68
37,20,34,48,66,68,1,0,15,60,51,68
3,36,37,55,40,68,26,37,33,54,52,68
18,6,27,65,63,68,16,28,20,51,49,68
31,22,9,60,59,68,7,9,7,43,55,68
15,13,5,66,63,68,34,28,36,66,41,68
2,9,38,44,43,68,11,7,27,57,63,68
13,31,3,50,66,68,21,7,8,45,47,68
34,38,22,46,44,68,30,35,26,58,55,68
3,34,31,50,51,68,17,19,6,56,63,68
9,10,12,49,54,68,10,14,16,47,56,68
9,22,26,41,42,68,25,31,33,62,66,68
12,4,13,57,43,68,23,38,0,45,50,68
19,16,14,39,60,68,20,2,27,55,56,68
14,25,2,65,49,68,16,37,15,59,46,68
33,20,18,45,57,68,23,22,26,60,48,68
12,31,26,65,58,68,37,27,20,58,63,68
18,29,28,49,67,68,37,28,13,67,60,68
36,5,30,55,43,68,14,28,18,49,53,68
21,33,8,51,58,68,5,19,4,56,43,68
26,31,21,67,66,68,9,8,28,49,47,68
36,19,31,39,67,68,31,6,15,47,61,68
0,2,12,63,60,68,10,33,3,46,40,68
11,34,5,42,60,68,17,18,17,48,53,68
7,32,6,40,64,68,32,1,12,42,51,68
2,15,4,58,55,68,10,22,14,65,64,68
32,36,25,47,63,68,31,28,20,54,55,68
36,0,33,58,53,68,38,19,5,52,62,68
38,37,15,59,50,68,7,1,32,54,40,68
0,2,10,46,64,68,3,37,5,44,46,68
37,22,13,51,44,68,11,25,3,46,40,68
26,28,27,50,57,68,20,5,31,64,59,68
6,38,3,65,47,68,5,25,36,66,41,68
9,21,7,59,46,68,30,9,32,53,62,68
34,5,21,55,48,68,17,4,13,61,45,68
21,11,22,46,47,68,10,9,33,59,53,68
31,7,16,42,50,68,34,19,7,62,45,68
4,20,1,39,63,68,34,27,23,54,65,68
18,20,23,41,59,68,14,0,11,53,65,68
0,8,0,61,62,68,18,9,15,44,50,68
3,17,27,58,45,68,13,0,17,43,44,68
2,14,36,67,60,68,16,11,20,57,65,68
4,0,1,58,39,68,6,28,23,41,65,68
16,29,7,49,55,68,23,38,35,66,65,68
3,29,11,57,43,68,4,32,11,65,41,68
19,16,37,47,41,68,23,35,20,43,45,68
21,32,19,61,45,68,1,3,14,40,45,68
37,36,22,41,39,68,30,7,22,45,46,68
23,8,4,67,41,68,18,14,11,55,45,68
9,25,7,57,41,68,11,14,22,59,57,68
23,12,15,50,58,68,38,15,19,66,47,68
31,27,18,39,55,68,11,22,36,42,52,68
32,34,25,44,59,68,1,33,8,54,63,68
14,19,21,45,43,68,28,2,38,52,51,68
18,30,16,56,63,68,38,4,26,56,62,68
30,25,2,49,59,68,17,13,4,59,44,68
0,5,23,40,63,68,32,27,11,39,51,68
27,22,31,45,49,68,32,1,29,42,49,68
21,14,9,44,56,68,18,36,12,41,54,68
12,22,24,55,64,68,23,30,15,49,61,68
4,2,38,52,48,68,25,7,12,66,55,68
10,12,7,42,45,68,36,31,38,50,65,68
8,29,3,40,52,68,7,15,6,55,49,68
33,37,2,61,39,68,37,30,7,64,44,68
8,26,27,54,59,68,11,6,11,66,47,68
31,15,33,62,44,68,6,18,23,48,42,68
32,2,11,50,54,68,23,16,4,42,51,68
26,28,2,60,50,68,1,8,23,59,61,68
23,5,22,64,44,68,8,14,21,55,40,68
27,15,5,44,61,68,16,38,9,63,62,68
34,20,21,54,44,68,37,21,35,45,52,68
18,32,4,58,52,68,28,11,36,60,62,68
22,24,20,58,57,68,33,12,3,53,55,68
21,4,35,39,63,68,11,12,25,67,66,68
3,22,21,59,50,68,16,28,33,60,52,68
18,0,19,67,62,68,28,20,33,65,47,68
13,8,14,64,51,68,34,7,12,44,65,68
0,17,25,46,49,68,28,31,6,51,55,68
34,38,17,50,64,68,31,26,31,53,44,68
31,14,16,61,44,68,33,25,30,56,66,68
9,32,3,60,66,68,12,11,22,42,64,68
18,32,31,55,43,68,24,17,15,39,60,68
6,7,8,60,54,68,8,27,18,57,54,68
3,20,14,57,58,68,5,35,11,41,59,68
38,15,12,50,55,68,31,13,30,64,62,68
33,31,10,60,66,68,30,8,33,53,55,68
20,12,37,56,51,68,30,22,1,61,52,68
11,5,37,48,41,68,34,0,2,58,56,68
27,0,23,51,47,68,34,29,7,60,59,68
36,23,35,46,41,68,33,3,29,48,51,68
15,0,8,64,45,68,23,34,30,46,43,68
28,8,23,47,44,68,26,33,6,57,48,68
10,21,18,52,39,68,28,8,11,58,42,68
25,37,35,42,52,68,8,29,8,66,47,68
31,15,22,63,45,68,36,14,13,57,40,68
20,9,34,47,50,68,24,5,26,43,46,68
3,25,26,61,39,68,32,20,7,52,50,68
31,30,9,61,64,68,10,18,20,64,59,68
34,14,20,40,65,68,31,22,8,66,63,68
22,26,25,67,56,68,30,27,12,61,39,68
31,28,18,57,42,68,23,16,38,65,40,68
6,18,31,59,65,68,35,36,25,65,39,68
0,17,15,39,65,68,38,4,26,51,61,68
